Tweet,User,User_ID,Geo,HashTag,Date
Santa Rosa CHP Captain Wolfe updates the community on current traffic issues caused by the #KincadeFire at tonight’s press conference. @CHP_GoldenGate Officer Custodio Lopez provides the same information for Spanish speaking community members. @AristotleWolfe #SonomaStrongpic.twitter.com/LH9ZPNwIku,CHPSantaRosa,1902334747,,#KincadeFire #SonomaStrongpic,Tue Oct 29 02:31:40 +0000 2019
New evacuation warnings for Lake County.https://twitter.com/calfirelnu/status/1188984072653045761 …,CHPSantaRosa,1902334747,,,Tue Oct 29 01:10:15 +0000 2019
@CAL_FIREpic.twitter.com/pT7pfjyzV4,CHPSantaRosa,1902334747,,,Mon Oct 28 22:21:28 +0000 2019
WINDSOR AND HEALDSBURG ARE STILL EVACUATED! Do not attempt to drive around the cones! Do not line up at the off-ramp to talk to the officer! We can’t have a line of cars stopped on the freeway.,CHPSantaRosa,1902334747,,,Mon Oct 28 17:49:13 +0000 2019
The freeway is open in both directions but the off-ramps are still closed from Airport Blvd to Dry Creek as those areas are still under mandatory evacuation. #kincadefires,CHPSantaRosa,1902334747,,#kincadefires,Mon Oct 28 15:31:37 +0000 2019
US 101 is open in both directions. Please use caution for potential emergency personal and do not go around traffic cones. They are there for your protection. Stay safe. #SonomaStrong,CHPSantaRosa,1902334747,,#SonomaStrong,Mon Oct 28 14:53:09 +0000 2019
"Due to the uncertain conditions of fire behavior and heavy smoke in the Windsor area, US-101 remains closed from from Airport Blvd to Dry Creek Rd. #KincadeFirepic.twitter.com/G22TCL5gDM",CHPSantaRosa,1902334747,,#KincadeFirepic,Sun Oct 27 21:46:28 +0000 2019
US-101 is closed in the Windsor/Healdsburg area due to poor visibility and fire to the east of Arata Ln. The closure will begin in the northbound direction at Airport Blvd and on the southbound side at Dry Creek. Please avoid the area.,CHPSantaRosa,1902334747,,,Sun Oct 27 17:37:12 +0000 2019
US-101 is open in both directions! Thank you for your patience and drive safe. #KincadeFirepic.twitter.com/tcVv1r3ZzV,CHPSantaRosa,1902334747,,#KincadeFirepic,Sun Oct 27 14:11:21 +0000 2019
We will do everything possible to keep US-101 open but there is a plan in place for tonight into tomorrow morning if a closure becomes necessary.,CHPSantaRosa,1902334747,,,Sat Oct 26 17:42:13 +0000 2019
Healdsburg and Windsor are under mandatory evacuation for the #KincadeFire. We want everyone heading to a safe location by 4pm. This will give us all time to evacuate during daylight hours and before the #PSPS goes into effect. US-101 remains open at this time.,CHPSantaRosa,1902334747,,#KincadeFire #PSPS,Sat Oct 26 17:40:47 +0000 2019
New Evacuation Ordershttps://twitter.com/sonomasheriff/status/1187975543741992960 …,CHPSantaRosa,1902334747,,,Sat Oct 26 06:24:35 +0000 2019
"Update on Roadway Closure locations: Sr-128 @Alexander Valley Rd, Sr-128 @Pine Flat Rd, Geyserville Ave @Canyon Rd, Geyserville Ave @nb US-101 off-ramp (no traffic on Geyserville Ave between)pic.twitter.com/mucWEwPd0Y",CHPSantaRosa,1902334747,,,Thu Oct 24 23:56:07 +0000 2019
The Alexander Valley Rd @Lytton Station Rd closure has been moved to Sr-128 @Alexander Valley Rd.,CHPSantaRosa,1902334747,,,Thu Oct 24 22:29:37 +0000 2019
"Roadway closures remain in effect at Alexander Valley Rd @Lytton Station Rd, SR-128 @Pine Flat Rd, and SR-128 @Railroad Ave. At this time, US-101 remains open as there is no current threat near the freeway.pic.twitter.com/8r7ODP4xaF",CHPSantaRosa,1902334747,,,Thu Oct 24 20:17:46 +0000 2019
Roadway closures at this time: Sr128 @Railroad Ave. Sr-128 @Pine Flat Rd. Geysers Rd at Cloverdale Peak Rd. Healdsburg Ave @Alexander Valley Rd. Lytton Station @Lytton Springs. US-101 is not affected at this time.,CHPSantaRosa,1902334747,,,Thu Oct 24 16:49:40 +0000 2019
http://nixle.us/BDMDS,CHPSantaRosa,1902334747,,,Thu Oct 24 13:35:21 +0000 2019
Rest In Peace Deputy Ismael.https://wp.me/p4hDqw-Ic,CHPSantaRosa,1902334747,,,Thu Oct 24 04:41:00 +0000 2019
Trunk or Treat! Great turnout for this inaugural event. Happy to say more people showed up than we ever imagined. Happy to see all the smiling faces! #srtrunkortreat @santarosapolice @sonomasheriff #chp #halloween #sonomacountypic.twitter.com/ARq9GUFQj6,CHPSantaRosa,1902334747,,#srtrunkortreat #chp #halloween #sonomacountypic,Thu Oct 24 01:52:46 +0000 2019
Estimated time of roadway opening is 3pm.,CHPSantaRosa,1902334747,,,Wed Oct 23 20:25:08 +0000 2019
"Please remember if intersection lights are out or flashing red, treat them as a stop sign.https://twitter.com/CountyofSonoma/status/1187099777177214976 …",CHPSantaRosa,1902334747,,,Wed Oct 23 20:17:05 +0000 2019
Truck is clear. County Roads starting repair work. Roadway likely closed a few more hours. @SoCo_TPW @CountyofSonomapic.twitter.com/1Wg74hK7ZO,CHPSantaRosa,1902334747,,,Wed Oct 23 16:21:42 +0000 2019
Heavy duty tow operators on scene. Roadway still closed.pic.twitter.com/CGcYpnykrD,CHPSantaRosa,1902334747,,,Wed Oct 23 15:52:49 +0000 2019
The N. Laughlin Bridge is completely blocked. Please take an alternate route. Will advise as soon as we have an update.pic.twitter.com/pNiwXNoKgb,CHPSantaRosa,1902334747,,,Wed Oct 23 14:33:52 +0000 2019
Regional Parks Updates // Actualizaciones de Parques Regionales @SonomaParks #kincadefire #sonomacountypic.twitter.com/VEfnl2tAFL,CountyofSonoma,54319670,,#kincadefire #sonomacountypic,Fri Nov 01 23:10:23 +0000 2019
"Atención: Residentes viviendo al norte de Pine Flat Road. Vigente inmediata, estos residentes tienen acceso temporal a sus propiedades. Residentes de esta área pueden ir a Geyserville Park & Ride donde oficiales le darán detalles de reingreso e importante información de seguridadhttps://twitter.com/sonomasheriff/status/1190393085009760258 …",CountyofSonoma,54319670,,,Fri Nov 01 22:36:06 +0000 2019
"Attn residents living north of Pine Flat Road! Effective immediately, these residents have temporary access to their properties. Residents of these areas can go to the Geyserville Park & Ride where officials will have details on re-entry and important safety info. #kincadefirehttps://twitter.com/sonomasheriff/status/1190393085009760258 …",CountyofSonoma,54319670,,#kincadefirehttps,Fri Nov 01 22:25:07 +0000 2019
Comestibles y productos gratuitos para los residentes de Windsor que lo necesitan. Windsor Service Alliance proporcionará alimentos y productos para la comunidad de Windsor a las 2:00 pm a 5:00 pm hoy en 8987 Windsor Road. No se requiere membresía. #kincadefire #sonomacounty,CountyofSonoma,54319670,,#kincadefire #sonomacounty,Fri Nov 01 21:30:02 +0000 2019
Free groceries and produce for Windsor residents in need. The Windsor Service Alliance will be providing groceries and produce for the Windsor community at 2:00 pm to 5:00 pm today at 8987 Windsor Road. No membership required. #kincadefire #sonomacounty,CountyofSonoma,54319670,,#kincadefire #sonomacounty,Fri Nov 01 21:29:44 +0000 2019
"Preguntas tocante pérdida de trabajo, permisos, seguro y de más? Marque el 211 (o mande un texto al 898211) para recibir recursos, e información tocante Los Centros de Asistencia. Residentes del Condado de Sonoma pueden accesar servicios independientemente de su estado migratorio",CountyofSonoma,54319670,,,Fri Nov 01 20:48:00 +0000 2019
"Questions about missed work, permitting, insurance and more? Dial 2-1-1 (or text 898211) for helpful resources, and info about the Local Assistance Center in Healdsburg. Sonoma County residents can access services regardless of immigration status. #kincadefire #sonomacounty",CountyofSonoma,54319670,,#kincadefire #sonomacounty,Fri Nov 01 20:47:16 +0000 2019
"Denos nuestro apoyo a los dedicados trabajadores de @PGE4Me que están al frente haciendo su labor, amenazas y violencia son inaceptables. Estas personas son nuestros vecinos, y están haciendo todo lo posible para restaurar la electricidad en nuestras comunidades.",CountyofSonoma,54319670,,,Fri Nov 01 20:39:22 +0000 2019
"The hard working people on the front lines for @pge4me deserve our support - threats and violence are unacceptable. These people are our neighbors, and are doing everything they can to restore electricity to our communities.",CountyofSonoma,54319670,,,Fri Nov 01 20:39:02 +0000 2019
"SMART continua proveyendo servicios gratuitos hasta el dia miercoles, 6 de noviembre. Los trenes están operando el itinerario regular, sirviendo todas las estaciones. Para mas detalles, visite: http://SonomaMarinTrain.org/node/337 .https://twitter.com/smarttrain/status/1190293697507799041 …",CountyofSonoma,54319670,,,Fri Nov 01 20:24:41 +0000 2019
Considere los siguientes puntos en este corto video al regresar a sus hogares. Ya que residentes están regresando y la energía está siendo restaurada. https://www.youtube.com/watch?v=r0s6Uz1akfU … #KincadeFirepic.twitter.com/4sh5sVRieb,CountyofSonoma,54319670,,#KincadeFirepic,Fri Nov 01 20:17:28 +0000 2019
"As residents are returning home and the power is being turned back on, here’s a short video with some things to consider as you return: https://www.youtube.com/watch?v=X53pYKJK2vo … #KincadeFirepic.twitter.com/Fmbu3m2G82",CountyofSonoma,54319670,,#KincadeFirepic,Fri Nov 01 19:42:55 +0000 2019
"Tuvo pérdida de alimentos durante el corte de energía o de evacuaciones? Si usted fue impactado y tiene dificultades reemplazando su almacén de comida, @REFB puede ayudarle! Visite la siguiente página, para mas informacion:https://refb.org/current-emergency-food-distribution-information-kincade-fire/ …",CountyofSonoma,54319670,,,Fri Nov 01 19:26:55 +0000 2019
"Did you lose food in the power shutoff or evacuation? If you were impacted and are struggling to replace your food stores, @REFB can help! More from Redwood Empire Food Bank about their Emergency Food Distribution here: https://refb.org/current-emergency-food-distribution-information-kincade-fire/ …",CountyofSonoma,54319670,,,Fri Nov 01 19:26:20 +0000 2019
Actualizar: el aeropuerto ya está abierto!,CountyofSonoma,54319670,,,Fri Nov 01 19:06:17 +0000 2019
Correction: The Sonoma County Airport is now open!,CountyofSonoma,54319670,,,Fri Nov 01 19:05:27 +0000 2019
"Gracias, Alguaciles del Condado de Sonoma y a todos nuestros compañeros, oficiales de la ley por su labor tan necesitada y por su apoyo durante este evento #KincadeFire @sonomasheriff ¡Nos haces #SonomaStrong!pic.twitter.com/IhZS24bH4i",CountyofSonoma,54319670,,#KincadeFire #SonomaStrong,Fri Nov 01 18:22:40 +0000 2019
Thank you to Sonoma County Sheriff and our local law enforcement partners for your much needed support during the #KincadeFire. You make us #SonomaStrong! @sonomasheriffpic.twitter.com/Axl5L2EEFe,CountyofSonoma,54319670,,#KincadeFire #SonomaStrong,Fri Nov 01 18:21:05 +0000 2019
"Access recovery services and resources at the Local Assistance Center opening Monday, November 4, 2019 at the Healdsburg Community Center, 1557 Healdsburg Ave. Open from 10 a.m. to 7 p.m.daily through Wednesday - longer if needed. Details: http://bit.ly/2BWRBqF",CountyofSonoma,54319670,,,Fri Nov 01 18:08:34 +0000 2019
"Acceda a los servicios y recursos de recuperación en el Centro de Asistencia Local que se abrirá el lunes 11-4 en el Centro Comunitario de Healdsburg, 1557 Healdsburg Ave. Abierto de 10 a.m. a 7 p.m., todos los días hasta el miércoles. Detalles: http://bit.ly/2qbLRXa",CountyofSonoma,54319670,,,Fri Nov 01 18:05:35 +0000 2019
"La mayoría de las oficinas del Condado estarán abiertas y reanudarán los servicios hoy, 1 de noviembre. Hay algunas excepciones: aeropuerto, servicios para animales, corte, y servicios humanos. Detalles: http://bit.ly/2ozFZ9P",CountyofSonoma,54319670,,,Fri Nov 01 17:44:47 +0000 2019
"Most County offices will be open and resume services today, Nov. 1. There are a few exceptions: airport, animal services, courts, and human services. Details: http://bit.ly/2NtAbHp",CountyofSonoma,54319670,,,Fri Nov 01 17:44:43 +0000 2019
"@cityofsantarosa está aceptando y distribuyendo comida el dia de hoy! De 9am-11am am se estará aceptando donaciones de comida, y de 11am-2pm se estará distribuyendo comida a los residentes de Santa Rosa. Para más información en donde, que, cuando, visite: https://srcity.org/CivicAlerts.aspx?AID=732 …",CountyofSonoma,54319670,,,Fri Nov 01 17:08:52 +0000 2019
"@CityofSantaRosa is holding a food collection and distribution today! 9-11am they are collecting food donations, and 11am-2pm distributing to Santa Rosa residents. More info on what, when, and where here: https://srcity.org/CivicAlerts.aspx?AID=732 …",CountyofSonoma,54319670,,,Fri Nov 01 17:08:26 +0000 2019
Most recent incident report below! Reporte de Incidente Actualizado! #KincadeFire #SonomaCounty @CAL_FIREpic.twitter.com/RItf7OrWUx,CountyofSonoma,54319670,,#KincadeFire #SonomaCounty,Fri Nov 01 16:49:02 +0000 2019
Thank you to @CalFire and our mutual aid partners for your much needed support during the #kincadefire. You make us #sonomastrong! Gracias a @CalFire y a nuestros socios de ayuda mutua por su apoyo tan necesario durante el #kincadefire. ¡Nos haces #sonomastrong!pic.twitter.com/eIf7vCKJxC,CountyofSonoma,54319670,,#kincadefire #sonomastrong #kincadefire #sonomastrong,Fri Nov 01 16:06:02 +0000 2019
"La mayoría de las oficinas del Condado estarán abiertas y reanudarán los servicios mañana, 1 de noviembre. Hay algunas excepciones: aeropuerto, servicios para animales, corte, y servicios humanos. Detalles: https://bit.ly/2ozFZ9P",CountyofSonoma,54319670,,,Fri Nov 01 01:42:12 +0000 2019
"Most County offices will be open and resume services tomorrow, Nov. 1. There are a few exceptions: airport, animal services, courts, and human services. Details: https://bit.ly/2NtAbHp",CountyofSonoma,54319670,,,Fri Nov 01 01:41:58 +0000 2019
"Acceda a los servicios y recursos de recuperación en el Centro de Asistencia Local que se abrirá el lunes 11-4 en el Centro Comunitario de Healdsburg, 1557 Healdsburg Ave. Abierto de 10 a.m. a 7 p.m., todos los días hasta el miércoles. Detalles: http://bit.ly/2qbLRXa",CountyofSonoma,54319670,,,Thu Oct 31 23:55:52 +0000 2019
"Access recovery services and resources at the Local Assistance Center opening Monday, November 4, 2019 at the Healdsburg Community Center, 1557 Healdsburg Ave. Open from 10 a.m. to 7 p.m.daily through Wednesday- longer if needed. Details: http://bit.ly/2BWRBqF",CountyofSonoma,54319670,,,Thu Oct 31 23:55:38 +0000 2019
Substance Abuse and Mental Health Services Administration’s Disaster Distress Helpline: -Call 1 (800) 985-5990 or text TalkWithUs to 66746 -The deaf or hard of hearing can text TalkWithUs to 66746,CountyofSonoma,54319670,,,Thu Oct 31 23:45:59 +0000 2019
"Línea de Ayuda por Desastres del Administración de Servicios de Salud Mental y Abuso de Sustancias: •Español llame 1(800) 985-5990 y marque ""2"" o enviar un texto a Hablanos al 66746. •Personas sordas o con problemas de audición pueden enviar un texto a TalkWithUs al 66746.",CountyofSonoma,54319670,,,Thu Oct 31 23:45:22 +0000 2019
"Hey, Sonoma County! Here’s a message from Sheriff Essick. ¡Hola a toda la gente del Condado de Sonoma! Aquí está un mensaje del Sheriff Essick. #kincadefire https://www.facebook.com/sonoma.sheriff/videos/2263872257237439/UzpfSTE2NzAzMzMyMjE2MToxMDE1NzY3NDU1NTM0NzE2Mg/ …",CountyofSonoma,54319670,,#kincadefire,Thu Oct 31 22:57:50 +0000 2019
"Acceda a los servicios y recursos de recuperación en el Centro de Asistencia Local que se abrirá el lunes 11-4 en el Centro Comunitario de Healdsburg, 1557 Healdsburg Ave. Abierto de 10 a.m. a 7 p.m., todos los días hasta el miércoles 11-6-19, más tiempo si es necesario.pic.twitter.com/cFMfIYYkBW",CountyofSonoma,54319670,,,Thu Oct 31 22:53:04 +0000 2019
"Access recovery services and resources at the Local Assistance Center opening Monday, November 4, 2019 at the Healdsburg Community Center, 1557 Healdsburg Ave. Open from 10 a.m. to 7 p.m.daily through Wednesday, November 6, 2019 - longer if needed. More info to follow.pic.twitter.com/eFfUb6fItM",CountyofSonoma,54319670,,,Thu Oct 31 22:49:59 +0000 2019
"During a disaster, it’s common to have increased anxiety, hopelessness, worry, irritability and anger. Feeling this way is normal & we all deserve support as we process all that have gone through. If you or someone you care about needs assistance, visit https://bit.ly/36gykON pic.twitter.com/inTMbVk2gS",CountyofSonoma,54319670,,,Thu Oct 31 21:58:44 +0000 2019
"Durante un desastre, puede aumentar la ansiedad, desesperanza, preocupación, irritabilidad y la ira. Sentirse de esta manera es normal y todos merecemos apoyo mientras procesamos todo lo que ha pasado. Si usted o alguien que conoce necesita ayuda, visite https://bit.ly/36gykON pic.twitter.com/dyUZkCEGaT",CountyofSonoma,54319670,,,Thu Oct 31 21:56:39 +0000 2019
"Recology did not collect trash in evacuation zones. Once the zones are repopulated, trash service will resume on regular schedules. Residents may put out extra garbage in plastic bags at no additional fee.",CountyofSonoma,54319670,,,Thu Oct 31 20:36:40 +0000 2019
Los humanos no son los únicos que tuvieron que evacuar durante el #Kincadefire. Residentes del Condado de Sonoma hablan sobre la experiencia de reubicar a sus animales a los Terrenos de la Feria y cómo ha sido durante la terrible experiencia. http://bit.ly/2N43r8D #SonomaFuerte,CountyofSonoma,54319670,,#Kincadefire #SonomaFuerte,Thu Oct 31 20:15:44 +0000 2019
Humans aren’t the only ones that had to get out fast during the #Kincadefire. Sonoma County residents talk about the experience of relocating their animals to the fairgrounds and what it’s been like during the ordeal. http://bit.ly/2N43r8D #SonomaStrong,CountyofSonoma,54319670,,#Kincadefire #SonomaStrong,Thu Oct 31 20:15:26 +0000 2019
"Los Servicios para Animales del Condado de Sonoma están cerrados debido al #Kincadefire y se reabrirán tan pronto como puedan. Si le estaban dando comida y agua a su (s) animal (es) mientras fue evacuado y ya no necesita este servicio, llame al (707) 565-7100 o (707) 565-7103",CountyofSonoma,54319670,,#Kincadefire,Thu Oct 31 19:18:56 +0000 2019
"Sonoma County Animal Services is closed due to the #Kincadefire and will reopen as soon as they can. If they were providing your animal(s) with food and water while you were evacuated and you no longer need this service, please call (707) 565-7100 or (707) 565-7103",CountyofSonoma,54319670,,#Kincadefire,Thu Oct 31 19:18:16 +0000 2019
¡Ocurriendo ahora! ¡Ayude a reponer las despensas de los residentes de Santa Rosa que no tenían electricidad y / o fueron evacuados recientemente! Detalles: http://bit.ly/36gvbyx #Kincadefire ##SonomaFuerte,CountyofSonoma,54319670,,#Kincadefire # #SonomaFuerte,Thu Oct 31 18:54:39 +0000 2019
Happening now! Help restock the pantries of Santa Rosa residents who were without power and/or were recently evacuated! Details: http://bit.ly/36gvbyx #Kincadefire #SonomaStrong,CountyofSonoma,54319670,,#Kincadefire #SonomaStrong,Thu Oct 31 18:54:15 +0000 2019
"Los tribunales de derecho civil y familiar del Condado de Sonoma estarán cerrados hoy, 31 de octubre de 2019. La detención juvenil estará abierta para audiencias de detención. Para obtener información actualizada, haga clic aquí http://bit.ly/333k0ae . #Kincadefire #SonomaFuerte",CountyofSonoma,54319670,,#Kincadefire #SonomaFuerte,Thu Oct 31 18:35:42 +0000 2019
"Sonoma County Civil and Family Law Courts are closed today October 31, 2019. Juvenile detention will be open for detention hearings. For updated information click here http://bit.ly/333k0ae . #Kincadefire #SonomaStrong",CountyofSonoma,54319670,,#Kincadefire #SonomaStrong,Thu Oct 31 18:34:31 +0000 2019
"¿Tiene asuntos con el condado? Oficinas del Condado de Sonoma están abiertas con servicios limitados hoy, 10/31 Para obtener la lista de oficinas y servicios abiertos hoy, visite http://bit.ly/36nL5qX . Las demás operaciones del condado están cerradas. #SonomaFuerte #Kincadefire",CountyofSonoma,54319670,,#SonomaFuerte #Kincadefire,Thu Oct 31 18:23:22 +0000 2019
"Do you need to do business with the county? Sonoma County offices are open for limited services today, 10-31. For a list of the departments and services open today, visit http://bit.ly/36nL5qX All other county operations are closed. #SonomaStrong #Kincadefire",CountyofSonoma,54319670,,#SonomaStrong #Kincadefire,Thu Oct 31 18:22:46 +0000 2019
"Si rebajan su vecindad de estado obligatorio a advertencia, puede regresar bajo su propio riesgo. Áreas de advertencia siguen en riesgo, siga las alertas de emergencia y si escucha sirena alta y baja, debe irse. Más información aquí:http://bit.ly/2WzBYPd",CountyofSonoma,54319670,,,Thu Oct 31 18:17:40 +0000 2019
"Once authorities downgrade your neighborhood from mandatory to warning status, you can return at your own risk. Warning areas are still at risk, follow emergency alerts and if you hear hi-low sirens, it’s time to leave. More info here- http://bit.ly/2WzBYPd",CountyofSonoma,54319670,,,Thu Oct 31 18:15:08 +0000 2019
"Residentes sin refugio debido a las evacuaciones, centros de calentamiento y carga durante el día están abiertos en Guerneville y Cloverdale. Recuerde, somos #SonomaFuertes, cuide a usted, su familia, amigos y vecinos. Más detalles aqui: http://SoCoemergency.org . #Kincadefire",CountyofSonoma,54319670,,#SonomaFuertes #Kincadefire,Thu Oct 31 16:54:29 +0000 2019
"For residents left unsheltered due to evacuations, daytime warming and charging centers are open in Guerneville and Cloverdale. Remember, we’re #Sonomastrong so take care of yourself, your family, friends and neighbors. For details visit http://SoCoemergency.org . #Kincadefire",CountyofSonoma,54319670,,#Sonomastrong #Kincadefire,Thu Oct 31 16:54:03 +0000 2019
"La Junta de Supervisores del Condado de Sonoma tendra una reunion de emergencia a partir de las 9:30 a.m. de hoy en el Ayuntamiento de Rohnert Park, ubicado en 130 Avram Avenue, Rohnert Park. Para ver la reunión, haga clic en http://bit.ly/2C1OxcN",CountyofSonoma,54319670,,,Thu Oct 31 16:47:00 +0000 2019
"Good morning, there are two numbers you can call for assistance with CalFresh - the first is our Human Services Dept at 707-565-5500 and the other is the Economic Assistance number at 877-699-6868. Either one should be able to assist.",CountyofSonoma,54319670,,,Thu Oct 31 16:46:07 +0000 2019
Oficinas de correo del Condado de Sonoma están de vuelta en servicio y se transporta a lugares cerrados debido al #Kincadefire. Están haciendo todo lo posible para restablecer servicios regular debido a la carga de correo que se retuvo para ser recogido en Oficinas alternativas.pic.twitter.com/uuXIVLOeQR,CountyofSonoma,54319670,,#Kincadefire,Thu Oct 31 16:39:45 +0000 2019
All Sonoma County Post Offices are back in service and mail is being transported back to locations closed due to the #Kincadefire. They’re making every effort to restore regular service due to the backload of mail that was temporarily held for pick up at alternate locations.pic.twitter.com/qfIOmbRbuU,CountyofSonoma,54319670,,#Kincadefire,Thu Oct 31 16:39:22 +0000 2019
"Sonoma County Board of Supervisors is holding an emergency board meeting beginning at 9:30 a.m. today at the Rohnert Park City Hall, located at 130 Avram Avenue, Rohnert Park. To view the meeting click http://bit.ly/2C1OxcN",CountyofSonoma,54319670,,,Thu Oct 31 16:36:57 +0000 2019
"Supervisora @susangorin1st pide a los residentes que puedan, consideren comprar tarjetas para tiendas y donarlas a una organización benéfica de buena reputación para el beneficio de vecinos que pueden estar luchando como resultado del #Kincadefirehttp://bit.ly/2qaxmmp",CountyofSonoma,54319670,,#Kincadefirehttp,Thu Oct 31 02:55:18 +0000 2019
"Supervisor @susangorin1st asks Sonoma County residents who are able, to consider purchasing gift cards to stores and gas stations and donating them to a reputable charity for the benefit of your neighbors who may be struggling as a result #Kincadefire http://bit.ly/2qaxmmp",CountyofSonoma,54319670,,#Kincadefire,Thu Oct 31 02:47:51 +0000 2019
"Si rebajan su vecindad de estado obligatorio a advertencia, puede regresar bajo su propio riesgo. Áreas de advertencia siguen en riesgo, siga las alertas de emergencia y si escucha sirena alta y baja, debe irse. Llene su tanque antes de irse a casa.",CountyofSonoma,54319670,,,Thu Oct 31 02:10:10 +0000 2019
"Once authorities downgrade your neighborhood from mandatory to warning status, you can return at your own risk. Warning areas are still at risk, follow emergency alerts and if you hear hi-low sirens, it’s time to leave. Fill-up with gas before going home.",CountyofSonoma,54319670,,,Thu Oct 31 02:09:53 +0000 2019
"Hi Julie, You can turn layers on in the layers palette to view other information- (see photo)pic.twitter.com/s556Xwj3jc",CountyofSonoma,54319670,,,Thu Oct 31 02:08:16 +0000 2019
"El Departamento de Servicios Humanos del condado ofrece asistencia a los clientes afectados por el #Kincadefire, incluidos SonomaWORKs, Medi-Cal, Cal Fresh y Servicios de protección para adultos y niños. Más información aquí: http://bit.ly/322HvPk #KincadeFire #SonomaFuertes",CountyofSonoma,54319670,,#Kincadefire #KincadeFire #SonomaFuertes,Thu Oct 31 01:57:45 +0000 2019
"The county Human Services Dept is offering assistance to clients impacted by the #Kincadefire including SonomaWORKs, Medi-Cal, Cal Fresh, and Adult and Child Protective Services. More info here- http://bit.ly/322HvPk #KincadeFire #SonomaStrong",CountyofSonoma,54319670,,#Kincadefire #KincadeFire #SonomaStrong,Thu Oct 31 01:57:23 +0000 2019
"Para obtener información actualizada sobre #KincadeFire, consulte el mapa de incidentes aquí. http://bit.ly/36gacMl Zonas moradas - Evacuación obligatoria Advertencia de evacuación azul Verde - Abiertopic.twitter.com/whlqJJVvDJ",CountyofSonoma,54319670,,#KincadeFire,Thu Oct 31 01:23:21 +0000 2019
For up-to-date information on the #KincadeFire see the incident map here - http://bit.ly/36gacMl Purple areas – Mandatory Evacuation Blue- Evacuation Warning Green - Openpic.twitter.com/x6i54S6j9m,CountyofSonoma,54319670,,#KincadeFire,Thu Oct 31 01:21:41 +0000 2019
"Functional Assessment Service Teams (FAST) deployed to shelters! These fabulous team members in blue vests ensure needs are met w/ items like walkers, wheelchairs, CPAP machines & more. Shout out to FAST for supporting our vulnerable populations at shelters & w/in the community!pic.twitter.com/10We8WI0Gi",CountyofSonoma,54319670,,,Thu Oct 31 01:15:17 +0000 2019
